	Strain	Plate	Well	Media	Replicates	Compound	KEGG ID	CAS ID	0.0hrs	0.25hrs	0.5hrs	0.75hrs	1.0hrs	1.25hrs	1.5hrs	1.75hrs	2.0hrs	2.25hrs	2.5hrs	2.75hrs	3.0hrs	3.25hrs	3.5hrs	3.75hrs	4.0hrs	4.25hrs	4.5hrs	4.75hrs	5.0hrs	5.25hrs	5.5hrs	5.75hrs	6.0hrs	6.25hrs	6.5hrs	6.75hrs	7.0hrs	7.25hrs	7.5hrs	7.75hrs	8.0hrs	8.25hrs	8.5hrs	8.75hrs	9.0hrs	9.25hrs	9.5hrs	9.75hrs	10.0hrs	10.25hrs	10.5hrs	10.75hrs	11.0hrs	11.25hrs	11.5hrs	11.75hrs	12.0hrs	12.25hrs	12.5hrs	12.75hrs	13.0hrs	13.25hrs	13.5hrs	13.75hrs	14.0hrs	14.25hrs	14.5hrs	14.75hrs	15.0hrs	15.25hrs	15.5hrs	15.75hrs	16.0hrs	16.25hrs	16.5hrs	16.75hrs	17.0hrs	17.25hrs	17.5hrs	17.75hrs	18.0hrs	18.25hrs	18.5hrs	18.75hrs	19.0hrs	19.25hrs	19.5hrs	19.75hrs	20.0hrs	20.25hrs	20.5hrs	20.75hrs	21.0hrs	21.25hrs	21.5hrs	21.75hrs	22.0hrs	22.25hrs	22.5hrs	22.75hrs	23.0hrs	23.25hrs	23.5hrs	23.75hrs	24.0hrs	24.25hrs	24.5hrs	24.75hrs	25.0hrs	25.25hrs	25.5hrs	25.75hrs	26.0hrs	26.25hrs	26.5hrs	26.75hrs	27.0hrs	27.25hrs	27.5hrs	27.75hrs	28.0hrs	28.25hrs	28.5hrs	28.75hrs	29.0hrs	29.25hrs	29.5hrs	29.75hrs	30.0hrs	30.25hrs	30.5hrs	30.75hrs	31.0hrs	31.25hrs	31.5hrs	31.75hrs	32.0hrs	32.25hrs	32.5hrs	32.75hrs	33.0hrs	33.25hrs	33.5hrs	33.75hrs	34.0hrs	34.25hrs	34.5hrs	34.75hrs	35.0hrs	35.25hrs	35.5hrs	35.75hrs	36.0hrs	36.25hrs	36.5hrs	36.75hrs	37.0hrs	37.25hrs	37.5hrs	37.75hrs	38.0hrs	38.25hrs	38.5hrs	38.75hrs	39.0hrs	39.25hrs	39.5hrs	39.75hrs	40.0hrs	40.25hrs	40.5hrs	40.75hrs	41.0hrs	41.25hrs	41.5hrs	41.75hrs	42.0hrs	42.25hrs	42.5hrs	42.75hrs	43.0hrs	43.25hrs	43.5hrs	43.75hrs	44.0hrs	44.25hrs	44.5hrs	44.75hrs	45.0hrs	45.25hrs	45.5hrs	45.75hrs	46.0hrs	46.25hrs	46.5hrs	46.75hrs	47.0hrs	47.25hrs	47.5hrs	47.75hrs	48.0hrs
319	zntRALE	PM01	F04	M9 minimal media no C source	R2	D-Threonine	C00820	CAS 632-20-2	11.0	11.0	11.0	11.1286	11.4171	11.0	11.0	11.2249	12.7353	11.7723	16.2596	20.2683	21.5648	22.3581	25.8597	27.2919	30.6391	30.8589	27.8371	33.1455	37.4901	34.9319	38.3674	43.116	40.5515	40.6549	44.8307	39.1664	45.5863	45.0638	46.7747	47.0532	45.5953	44.6086	46.2298	45.5972	46.3349	48.8681	50.0532	51.0672	54.16	52.5228	55.5408	53.4448	56.2728	58.3227	49.8059	55.147	56.2059	56.9134	58.0815	57.5051	59.2851	55.9996	57.1008	58.5857	60.0173	61.5837	56.7903	56.9195	60.6343	61.5043	57.7827	62.5132	61.3644	59.6444	60.4805	64.7614	60.1746	61.8472	63.5212	64.0643	67.3315	67.1241	66.0297	64.8241	63.1964	67.587	62.0104	64.3076	68.3037	69.3193	64.9317	66.556	68.9722	66.3952	65.8544	71.1336	68.8485	71.585	66.3687	69.5814	68.0213	68.6568	71.2065	69.2467	71.7745	68.8857	69.9776	68.7925	67.6903	67.7512	68.8218	73.0049	72.1676	70.2584	72.9171	75.935	72.8052	74.0996	77.0191	73.4514	79.9294	77.3658	75.6062	72.4712	75.3545	79.5107	77.4265	81.1403	76.6966	76.5017	75.4767	80.3983	77.7202	77.9222	76.4643	76.1757	79.2486	76.9835	77.4448	78.671	83.6642	79.115	86.5836	78.6018	79.8768	77.7307	87.0959	83.2526	82.3294	81.3249	82.502	80.2554	80.7238	80.8839	82.7512	82.1777	78.9274	81.8657	80.3744	79.9023	78.9236	79.8095	77.4792	78.1584	77.39	76.4846	80.5143	79.0065	79.6546	80.3322	81.4774	76.6641	77.2612	77.5577	77.2013	74.8458	77.6565	80.7456	81.4779	81.7365	79.8734	83.3246	77.7917	82.1127	83.3336	78.8831	80.1183	81.2626	77.0539	76.1353	77.1407	78.2734	80.0726	77.3992	78.5122	76.155	74.6868	78.9404	80.5987	79.6068	81.333
320	zntRALE	PM01	F05	M9 minimal media no C source	R1	Fumaric acid	C00122	CAS 17013-01-3	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0321	16.2169	22.5432	21.5143	27.3659	29.2572	38.7264	41.942	42.0819	43.3283	44.8039	50.9807	58.4522	57.6963	63.6614	71.1403	71.9838	75.0712	86.2518	82.5321	88.1643	91.8614	96.0452	100.5466	103.6149	107.431	109.4434	113.1597	114.452	115.6606	120.5531	124.7288	129.3614	135.1239	135.5462	135.4012	141.049	142.3988	151.1219	151.3909	156.7317	159.2408	162.6298	162.1075	164.5809	167.6725	167.8844	169.5123	171.4681	171.539	174.5979	183.4276	182.7708	183.7734	186.671	188.789	190.7119	193.4054	198.5514	200.9818	200.0143	196.6736	204.2259	203.941	207.2698	203.4242	211.6756	210.6383	207.5297	208.2834	215.724	214.198	215.5629	219.6235	218.9966	217.086	220.9791	227.1104	228.6782	227.2518	228.3351	229.3566	230.9386	228.7195	233.9287	236.3183	236.7228	238.7349	235.0167	241.2272	236.9482	241.7097	242.6858	240.9784	247.4498	248.6078	247.7305	245.9307	249.4052	246.1738	250.5061	251.3686	246.9964	252.6984	252.5674	254.3582	251.5953	253.7602	256.8305	253.1156	256.2419	255.3589	255.1838	253.6631	255.3216	259.4351	259.5365	262.6039	264.9571	264.8597	267.1892	263.9099	264.7516	265.819	268.1828	269.1253	266.0129	266.2526	270.1857	267.7769	269.4886	272.0825	273.4261	273.6295	273.7437	275.5352	276.1308	276.7586	277.4494	281.1007	281.871	284.506	283.0698	280.5652	284.6279	281.9266	285.3164	284.5039	285.8437	283.2443	288.1122	288.9937	288.8896	288.7209	290.1942	289.9909	288.8883	287.8949	287.0452	290.4874	290.3179	289.7176	287.6104	291.4057	291.6294	290.1155	292.2873	290.6945	291.9131	290.9818	292.3806	291.6463	293.7846	292.1265	292.183	292.3072	292.4944	294.1608	292.6343	293.9338	294.441	294.6991	292.8178	293.1959
321	zntRALE	PM01	F05	M9 minimal media no C source	R2	Fumaric acid	C00122	CAS 17013-01-3	11.0	11.0	11.0	11.0	11.0	11.6791	13.8036	16.2986	18.8681	22.8556	27.9901	32.1094	32.2547	38.4344	42.1998	47.8152	53.4598	52.4287	51.0502	58.9167	61.5738	66.2237	66.8449	73.815	76.1656	81.0478	81.6635	91.0518	91.7773	92.1198	97.7014	102.2475	105.0823	109.4932	112.3324	114.5236	116.7665	119.6431	122.6203	127.239	130.2745	132.4241	130.8054	137.5344	142.7817	144.9919	145.3083	148.1523	150.5429	154.8645	157.9011	162.3082	160.8041	167.5459	169.9597	171.7973	173.9114	181.2564	183.1364	181.9229	186.0185	190.1165	188.1226	191.4445	195.4375	191.322	193.987	194.9937	198.1367	201.3242	200.8022	201.4771	203.3946	207.1056	206.4467	208.4688	207.6085	210.1481	213.7135	212.196	215.9085	219.0883	219.0066	220.1974	221.5553	221.3973	227.7339	227.2859	227.709	231.3286	226.7639	232.8611	229.6762	234.1289	236.4506	237.8048	240.7914	238.807	241.7071	244.0786	243.1702	246.3026	243.605	248.3687	247.9089	249.6283	248.6713	251.4142	248.5538	252.5445	253.4027	254.1397	253.763	252.0584	256.0824	256.6786	256.5688	259.1523	260.4109	262.5855	262.2634	259.2586	257.9302	259.1852	262.8961	260.787	260.2595	262.3373	259.2761	264.7116	264.5952	264.4435	264.9435	267.856	265.9937	268.0511	270.1944	270.3438	267.3617	273.8554	273.8895	273.6049	273.0959	271.0244	275.4214	275.2197	276.0851	273.3924	275.239	276.9894	280.4205	281.2178	283.5169	279.252	280.3409	280.3791	283.0501	280.4301	285.0478	281.7183	283.0701	283.2681	282.241	280.1133	283.7813	283.7458	282.7136	285.6173	285.5951	287.1077	287.4161	286.1747	288.0874	288.4419	286.2805	285.768	287.6524	287.2155	287.1091	287.9353	287.2547	287.8478	288.7678	289.9198	286.1281	285.817	289.7927	287.156	288.1739	288.9931	288.0528	289.1607	290.9472
322	zntRALE	PM01	F06	M9 minimal media no C source	R1	Bromosuccinic acid		CAS 923-06-8	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	12.7583	12.3456	20.8699	20.4493	27.0971	25.7114	30.2954	33.2845	31.7685	38.4264	43.6052	46.4505	48.3406	50.9441	56.2787	58.2117	63.4804	65.8226	70.0875	73.1159	76.7401	82.8512	82.0991	89.4781	93.5328	98.3418	95.0572	101.6849	100.091	105.113	112.9949	113.2388	103.629	105.3452	119.9857	117.498	117.4807	127.6885	131.3977	131.0447	130.014	140.0474	135.4322	139.0735	143.2024	146.8794	148.109	142.7783	150.0057	158.5265	156.7296	161.5241	160.6559	164.6944	167.3934	169.3389	165.719	173.8416	182.584	181.146	180.4403	184.0851	184.7423	187.6308	193.1066	188.6535	196.1344	191.5116	193.69	198.7118	199.8854	205.3367	208.0862	208.9723	209.2043	209.4667	218.3906	217.9372	220.1138	223.4684	222.847	224.2176	228.799	231.6645	236.2699	236.9905	237.873	239.1556	239.7122	243.3746	243.8681	243.543	245.5713	244.845	247.7907	251.6029	256.0368	256.4623	256.2842	257.0912	257.3842	260.5172	259.9684	261.5445	266.2158	267.4732	267.0833	266.1786	266.9815	269.0403	272.3805	275.2098	270.9564	271.1216	273.9431	276.8627	273.4533	273.8694	277.5906	280.3965	278.7215	279.2708	282.5216	282.5481	283.1472	283.2581	285.5003	284.0295	285.0678	282.068	283.8914	287.8815	287.8194	286.3789	284.9664	287.6402	287.717	289.3663	289.1894	290.1487	289.3335	288.6679	291.7022	291.5395	290.324	292.0351	293.0743	295.5787	291.0082	294.2701	293.2737	294.27	292.1489	293.9606	296.3136	296.8376	293.594	293.5465	296.5271	293.5586	292.1832	294.7337	295.0826	295.233	294.8506	296.0944	295.8296	296.2487	297.5087	297.2097	298.5966	295.2681	297.5268	297.913	298.1051	298.2061	299.7776	302.1312	299.2308	301.6765	297.4606	297.9028	297.3739	295.7932
323	zntRALE	PM01	F06	M9 minimal media no C source	R2	Bromosuccinic acid		CAS 923-06-8	11.0	11.0	11.0	11.0	11.0313	11.0	12.2263	13.5784	14.394	17.647	20.4905	25.0913	24.0238	29.7532	28.3598	37.5211	37.2389	40.4714	47.5013	47.9115	52.8188	54.0067	60.4362	63.5043	66.9931	69.5629	76.1031	77.2742	85.4361	85.861	95.0848	94.6779	92.907	100.348	104.5057	107.0312	100.5344	107.9192	107.2987	111.8803	119.0239	115.9631	120.7845	122.5091	124.9093	124.8968	121.9543	129.892	133.5517	138.5382	134.7503	138.4137	150.4948	147.9168	149.4523	151.2124	153.7827	150.5689	157.1177	160.4106	167.863	171.4443	163.0263	168.8235	169.3684	174.6135	177.8464	180.9936	185.0555	178.0813	187.7931	189.9709	190.3672	193.3433	196.4994	200.5619	205.7427	204.7949	199.8606	205.2409	213.7339	214.8502	214.4893	216.3034	218.7161	220.0425	223.0423	222.619	224.4585	229.4265	234.0019	233.435	229.9375	235.3241	240.6696	240.1539	241.2761	240.3262	242.7574	242.5339	242.5736	245.5688	248.0223	249.5646	251.4232	254.57	255.6373	259.3153	255.5752	255.4696	256.3141	257.0107	260.1379	262.6397	260.2755	261.6205	262.5836	264.2648	264.6889	265.4012	266.8745	265.6683	266.8566	272.8987	268.4722	271.5774	269.0631	271.0851	268.5671	273.9286	272.4232	277.153	275.7332	275.2176	272.1388	277.3342	276.1962	278.8365	278.6736	276.621	277.8242	279.0602	279.5182	278.0436	278.2465	281.5327	279.5534	284.4511	280.1242	283.8482	283.1165	283.2365	282.5198	282.3302	282.9503	283.9045	282.4872	284.0842	284.5001	284.3321	286.5642	281.6784	286.9959	285.4037	285.7787	286.4229	286.4452	287.1519	284.8236	287.2677	288.0764	285.7433	287.5257	289.242	288.9766	292.2631	288.7369	287.3906	286.7196	289.1382	291.7024	289.8031	288.8564	288.5361	289.3846	290.2458	288.9896	287.0716	285.0771	292.6181	291.3604	290.424	291.5472
324	zntRALE	PM01	F07	M9 minimal media no C source	R1	Propionic acid	C00163	CAS 137-40-6	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	14.7325	16.0958	13.7389	16.4751	15.6514	18.5694	25.2183	25.8693	29.1507	29.129	34.7738	40.9287	42.825	42.1266	47.8402	44.7092	51.064	55.7755	58.2899	61.5332	62.7864	66.1436	71.838	73.1912	80.1712	78.3847	80.8306	79.7576	86.3298	87.8294	90.7096	89.4018	97.2277	99.7815	102.1309	103.4567	106.625	105.366	104.9978	114.5535	111.4966	113.9242	114.1172	120.1329	118.5398	125.9819	127.4988	130.0708	135.5712	134.7805	136.9413	143.0341	144.4503	146.4107	148.6406	148.5375	146.2898	148.552	148.2075	149.559	157.4445	157.0527	158.4915	158.6413	158.6841	164.2466	162.1183	162.1018	164.4355	166.0676	167.2816	171.931	173.1402	176.5246	177.8455	180.7763	180.5781	182.0964	182.3041	184.1731	183.007	186.7196	188.9689	188.8898	186.7079	189.7099	193.0237	192.8781	193.9527	194.0829	195.8231	198.4953	196.8072	196.078	200.882	201.321	201.5284	203.177	206.7393	208.6938	207.3715	208.0659	209.3248	213.7608	211.3549	211.9928	211.7265	215.0447	214.1717	214.4235	215.9977	217.1199	220.5401	219.9738	224.7508	222.4016	225.9318	223.8712	226.9279	226.6832	228.0499	228.0716	232.764	228.9066	233.1344	230.6759	233.7365	233.9855	237.6901	238.4215	240.2261	239.2384	239.1215	236.8083	238.089	235.4039	241.0087	242.9727	237.7396	242.7162	244.4507	243.8252	244.0997	241.7815	247.2787	245.3056	247.7089	244.5021	248.2711	246.9546	247.1075	248.9165	246.2173	250.2871	250.5781	251.6673	253.7021	254.1957	250.0464	251.1811	251.5685	255.4826	250.2168	254.6808	253.3946	255.2765	256.2046	255.986	258.264	255.8237	255.8667	255.0581	254.2964	254.1044	253.4201	257.7711	258.0031	257.9577
325	zntRALE	PM01	F07	M9 minimal media no C source	R2	Propionic acid	C00163	CAS 137-40-6	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	14.0151	17.0964	14.8388	15.7541	18.367	20.9229	20.05	16.1732	22.4288	26.1388	26.4777	30.2937	36.8602	34.0391	36.0075	40.0145	46.4007	43.4391	48.4641	40.8251	45.4811	50.7082	62.1746	64.5166	65.1549	66.8427	73.9284	74.6379	80.3071	81.5016	82.9996	86.5777	85.3043	88.2054	87.5792	95.2452	96.8762	95.7299	101.7408	105.7631	107.0487	111.2581	111.4861	109.1263	113.0154	113.5419	120.4279	123.1296	125.0111	124.0422	125.3088	129.1235	129.2077	129.7538	129.6969	137.794	134.6007	135.9397	138.0908	141.0299	139.6031	141.9176	141.0246	143.625	143.9897	144.7388	146.4685	148.947	150.7014	152.9442	153.9252	153.8846	154.27	154.7897	157.2569	156.3744	161.2571	163.1669	163.8472	161.4255	167.8132	168.3454	163.0957	164.5763	168.8507	178.4184	168.7848	168.1728	169.2423	169.1939	176.9786	177.9276	185.7351	179.3823	185.4117	184.3022	181.4759	189.0986	190.8746	188.7751	190.0046	190.1483	190.5535	188.3809	192.338	196.2696	196.7684	198.415	196.3209	201.1989	196.5444	201.178	200.5158	204.6197	199.1343	197.9624	200.7385	204.4153	204.7259	208.2513	204.5164	207.5637	207.9873	210.5029	211.7283	215.5415	215.4572	214.3666	209.8685	210.2934	216.0318	216.6452	218.2982	218.0151	216.2398	217.6208	214.2021	218.9978	213.9613	217.7446	217.6924	218.7578	223.2113	220.9989	221.0641	226.5231	224.7962	227.2941	225.7687	226.8291	229.4571	229.2241	224.867	230.8032	229.2606	230.4106	232.1585	230.97	232.0154	228.1521	232.9284	226.6269	230.8738	231.4788	236.0188	235.8369	237.885	236.0076	235.896	239.9496	234.1676	237.1492	237.9346	236.6694	235.2161	234.0599	233.162	238.0482	234.4665	235.2832	236.4058	236.8003
326	zntRALE	PM01	F08	M9 minimal media no C source	R1	Mucic acid	C01807	CAS 526-99-8	11.0	11.0	11.0	11.0	11.0	11.0	11.0	11.0	12.8485	14.743	18.8225	17.9764	25.2429	28.9708	28.2805	34.7978	37.8855	31.0878	58.205	64.9839	64.125	75.2135	84.2599	91.7311	94.8277	101.4792	110.2323	111.9923	117.8586	121.1817	122.1693	127.5819	128.4863	133.1566	135.7017	130.6055	140.9772	158.3004	167.9657	171.9915	174.9393	178.4534	177.7849	183.1931	191.16	194.0139	205.567	204.9415	206.7753	209.987	211.0514	210.3299	213.4299	216.479	219.9674	218.4946	224.2484	226.0346	227.4544	229.8125	224.3439	226.8611	227.1657	236.7617	230.574	234.1938	232.5865	235.7821	234.2827	235.8677	237.2087	236.6557	236.7891	239.2546	245.325	239.0365	242.6027	248.3429	249.4634	254.084	255.6761	253.5297	253.4564	254.3109	256.6351	259.5167	250.7066	254.7422	255.4391	257.9553	258.9713	260.0232	260.5062	259.3562	261.9327	262.9476	262.6414	264.3912	265.3523	265.023	265.4128	267.2454	269.2366	268.7746	269.5651	270.8424	268.2154	269.1419	276.307	275.1841	276.194	271.5162	275.6733	277.241	276.2611	274.0669	275.6558	279.6206	279.298	278.3524	278.819	276.5897	279.4029	279.2117	278.8232	281.8212	277.8219	282.0986	280.8537	281.5317	283.2333	281.5429	281.3747	280.6108	280.9624	283.4936	282.4389	281.4745	284.2966	281.2436	286.3671	286.9966	285.5091	285.5359	286.7605	286.4497	286.3217	286.8465	286.6714	286.6646	288.3997	284.3569	288.0172	286.2983	287.2016	287.9901	284.3417	285.138	286.3076	284.9992	287.0041	286.9781	284.1762	287.5334	286.379	289.3497	286.985	287.5858	290.104	286.6757	287.1814	287.5278	286.7519	289.7578	291.4532	288.3816	289.4238	290.8924	286.6553	288.5005	287.2469	288.6374	288.4519	287.0903	288.3342	286.9368	290.3691	288.1712	288.3911	289.9561	293.0601	290.5028	291.1151
327	zntRALE	PM01	F08	M9 minimal media no C source	R2	Mucic acid	C01807	CAS 526-99-8	11.0	11.0	11.0	12.2279	11.0	11.0	11.848	13.2536	12.6063	22.2172	21.7072	22.0197	30.8414	32.1476	33.2343	35.222	38.199	53.3235	62.7337	66.6462	77.1181	83.9836	90.964	102.4334	106.8389	116.5969	118.432	121.3097	125.8459	130.2259	132.7949	133.2481	139.7869	141.0124	144.8111	146.9746	154.7996	164.7052	176.2866	179.8321	188.1814	185.1106	190.9272	196.3835	198.4655	202.6349	202.7171	208.8849	208.729	212.7619	210.7353	215.0687	218.6625	219.121	220.3601	219.2659	222.9776	227.2153	223.9454	223.6282	229.15	226.613	232.5747	231.0169	230.2326	230.6777	230.9505	230.4593	239.249	234.8705	236.5752	238.4818	235.1414	238.7423	241.7553	237.4459	237.671	241.9221	244.4896	242.3638	248.165	246.3861	246.4218	247.7253	248.1476	248.3757	252.715	250.8681	251.0507	251.9892	253.7753	248.3874	252.4209	250.5715	249.8114	251.0439	250.33	253.2817	254.6154	253.7209	256.1594	256.5853	255.4805	257.2038	257.2843	255.6082	256.5506	258.0685	260.8576	259.4119	258.3481	261.1367	264.2232	261.8364	263.0916	257.2808	261.1839	259.3591	259.2917	261.6305	262.3698	258.6986	259.2383	258.3795	260.9531	258.3866	257.0475	263.2013	261.0412	259.2692	262.6836	262.9404	264.9156	263.6915	264.9077	263.1143	261.0264	264.4729	264.5127	264.0116	266.8314	264.9388	264.3923	264.1956	263.221	265.074	260.6047	268.1308	264.6239	266.2674	270.1572	264.1028	262.4812	263.6049	265.4032	268.62	260.3479	264.7199	266.3233	265.2283	266.5166	265.731	265.5451	267.6032	267.4116	268.4167	269.0617	268.4422	265.9491	270.6675	270.7399	272.0746	269.7968	269.7482	271.784	270.175	269.6377	266.3777	272.6239	267.557	269.6501	269.5695	266.8206	267.1959	266.8934	267.1808	269.664	267.903	266.609	271.0946	272.8633	272.8189	269.5651
328	zntRALE	PM01	F09	M9 minimal media no C source	R1	Glycolic acid	C00160	CAS 79-14-1	11.0	11.0	11.0	11.0	11.0	11.1857	11.0	11.0	12.4859	13.6367	14.7935	16.9662	23.5246	20.8367	27.6173	31.2928	38.0716	34.1541	39.2074	45.7015	51.7228	50.4572	52.1079	54.32	58.6398	64.6447	70.8653	73.545	76.731	77.593	81.0823	84.5283	86.3291	85.2737	91.8123	89.1814	97.5363	91.7984	92.3904	97.5636	102.3324	103.5499	101.6725	101.4489	100.1114	104.086	100.4967	103.4939	106.3127	103.5544	105.984	103.9381	107.6195	107.6883	111.4031	111.0222	110.7654	115.0017	113.092	117.7697	120.4341	119.7049	119.9007	118.4843	121.4856	121.0669	121.7587	122.7372	125.7453	128.2489	131.3479	131.0909	130.2641	128.1794	132.6041	129.8824	136.6835	134.2743	138.2686	139.0004	142.8922	143.8145	144.2136	144.9811	146.5332	149.762	151.431	153.4712	154.5789	153.0869	159.4157	158.6022	158.923	160.707	160.4165	162.3935	164.8149	167.0642	169.1131	169.3228	173.1669	169.372	169.6448	173.9612	173.724	178.8479	177.3468	181.3011	180.4477	186.968	184.5699	183.9469	186.525	184.4289	190.2324	192.5963	187.9755	191.7124	189.3575	193.6243	192.0401	195.6407	194.2728	198.5749	199.8714	200.0392	198.5964	200.9593	204.5079	205.2057	203.613	205.5011	209.2285	206.6364	209.985	210.1579	210.6779	211.1664	211.1759	217.2652	216.2998	212.9818	217.3186	216.7958	218.8699	216.6553	219.5721	217.3296	218.3224	215.8322	220.2617	223.6575	220.7288	220.5808	223.5471	225.3038	225.8026	225.4283	228.5113	229.0058	231.2427	226.2913	227.7834	232.8482	233.3019	233.1158	233.2598	233.8801	234.5293	236.5743	236.8724	239.5209	231.9116	237.5392	237.162	238.3037	240.1463	238.1139	240.1163	240.7526	241.0943	236.6445	240.3251	241.0637	241.0626	242.6647	239.9911	242.6524	243.9912	245.0817	240.6728	241.929	241.4073
329	zntRALE	PM01	F09	M9 minimal media no C source	R2	Glycolic acid	C00160	CAS 79-14-1	11.0	11.0	11.0	11.0	11.0	12.5948	16.3055	15.8886	16.2477	17.467	22.3538	24.6512	26.7223	28.7214	33.483	36.9846	39.429	43.1824	47.2801	50.9077	52.3808	53.5282	58.2395	57.6906	64.0587	68.1242	69.6239	70.812	72.4297	74.7389	81.9594	84.4913	86.1227	86.9708	87.9048	88.4651	86.9757	88.621	89.0632	91.6259	94.4528	90.7667	94.3383	90.3897	94.9405	96.462	99.0554	101.1324	99.415	100.7772	103.3639	101.7275	105.469	109.2515	107.0377	107.0943	107.4681	108.3186	108.0405	112.6222	110.1081	114.1178	110.9944	109.6675	115.834	112.5478	114.4393	114.5696	114.1532	116.0601	117.5985	120.4835	120.3571	120.0552	121.897	123.5769	124.5168	126.4415	122.0713	124.8035	132.0947	131.8553	130.0088	131.3621	129.7663	134.7681	134.1146	136.614	136.7537	137.1989	140.3766	139.4435	140.9821	144.7998	146.7582	145.5056	146.5339	149.5876	148.7871	151.945	151.8623	149.5171	154.8228	155.5454	159.3634	156.7052	155.0398	159.9632	161.3165	164.6705	165.5079	166.6172	167.8773	167.0708	167.4104	168.6956	167.4956	171.3012	169.6713	174.7025	178.7863	171.4236	172.0145	174.742	177.3002	176.1407	177.3085	182.139	180.621	182.3838	188.0491	182.4517	189.1058	185.5852	187.6497	188.5596	192.4415	186.6612	192.5452	192.055	193.1339	190.955	194.2636	195.431	194.4114	193.0977	196.3847	194.5967	198.9941	198.9232	196.7417	201.3577	198.6254	202.0553	200.2543	198.473	204.4285	203.5439	201.6905	204.4315	203.3558	208.2164	205.3676	207.8121	206.1627	205.4921	212.4535	209.2345	210.3077	208.8928	204.9407	210.094	210.387	213.4425	209.2593	212.139	215.8101	215.1936	213.8891	214.8095	213.7422	213.9964	212.6001	214.8759	215.2233	217.707	218.7742	220.4906	218.8264	217.7525	216.7615	216.2388	215.2856
330	zntRALE	PM01	F10	M9 minimal media no C source	R1	Glyoxylic acid	C00048	CAS 563-96-2	11.0	11.0	11.0	11.0	12.5004	11.0	11.0	11.0	11.0	11.6261	12.1636	16.4142	13.4151	13.6769	14.2605	20.3472	15.1942	13.2037	16.3996	20.5886	17.6795	19.8522	22.9159	19.6632	17.9956	18.3883	23.8303	21.8367	24.1355	24.3051	23.8682	22.7083	20.7294	27.8207	27.2678	28.3703	25.1169	27.6822	23.8314	23.5831	23.9429	22.7585	25.5201	23.62	26.2036	24.5304	26.4748	26.2777	34.1095	31.4678	30.5793	30.7497	28.2529	31.2138	34.1899	28.0612	28.6285	31.8928	32.1403	28.4842	35.3309	33.6375	30.4814	36.1684	35.4166	32.1688	28.4078	29.409	33.2185	32.1233	30.7992	30.0151	33.5576	31.3135	28.4044	30.2734	28.1218	31.043	32.3547	27.8536	33.8785	32.7028	30.0086	26.7951	28.5877	32.2643	34.6023	30.5519	30.1277	32.2484	32.1119	28.9105	29.9164	30.6612	30.6105	29.8087	33.1745	31.9262	32.4248	30.1679	27.0661	33.5285	30.1022	31.6147	32.9183	32.6118	32.7386	28.0141	31.2837	34.4147	28.8625	30.6742	33.3784	28.7907	29.1627	31.3273	32.7151	33.1549	30.066	33.7876	29.593	29.3538	29.8981	34.4426	32.826	28.2112	30.8702	29.6005	29.7091	32.5042	30.0332	28.295	32.471	28.7974	31.0265	30.4351	37.1368	29.4451	30.5051	27.6392	31.6527	29.811	31.5426	33.0133	25.8798	30.7711	31.0257	30.2805	34.798	34.9889	33.1075	31.6271	29.6915	33.2216	31.5472	33.6054	29.6887	29.1852	29.6487	27.8927	29.3077	31.5249	32.4134	31.2851	30.9363	35.3199	33.7116	33.2849	28.1312	34.4404	31.4627	30.686	31.4416	31.501	31.2745	33.8081	36.5425	37.3176	30.6281	29.811	34.4643	30.1392	33.6802	33.5979	35.6786	35.3972	33.2105	35.9719	35.8249	32.922	35.7108	35.4778	34.372
